Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.83112954710577, 2.3435116577497763;"{""coordinates"": [2.343511657749776, 48.83112954710577], ""type"": ""Point""}";331.0;Glacière;Glacière;;;71026.0;Glacière;45276.0;Glacière;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;651808.0022;6859208.4673999995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Glacière
48.86995751178222, 2.3710948397312004;"{""coordinates"": [2.3710948397312, 48.86995751178222], ""type"": ""Point""}";332.0;Goncourt;Goncourt;Hôpital Saint-Louis;;71840.0;Goncourt;43298.0;Goncourt;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01544;C01381;METRO 11;11;METRO 11;RATP;1.0;0.0;653867.1921999976;6863509.302299999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Goncourt
48.916382309001435, 2.294685111702555;"{""coordinates"": [2.294685111702555, 48.916382309001435], ""type"": ""Point""}";297.0;Gabriel Péri;Gabriel Péri;;;72203.0;Gabriel Péri;43042.0;Gabriel Péri;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;648308.4732000008;6868718.8268;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Gabriel Péri
48.83863164531629, 2.3224917484622383;"{""coordinates"": [2.322491748462238, 48.83863164531629], ""type"": ""Point""}";299.0;Gaîté;Gaîté;;;73675.0;Gaîté;43046.0;Gaîté;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;650272.1511999965;6860055.6504999995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Gaîté
48.86397247789646, 2.3496175641598405;"{""coordinates"": [2.34961756415984, 48.86397247789646], ""type"": ""Point""}";273.0;Étienne Marcel;Étienne Marcel;;;479068.0;Étienne Marcel;44970.0;Étienne Marcel;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652286.298299998;6862856.5748;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Étienne Marcel
48.85250409059135, 2.268176749423331;"{""coordinates"": [2.268176749423331, 48.85250409059135], ""type"": ""Point""}";372.0;Jasmin;Jasmin;;;73657.0;Jasmin;43423.0;Jasmin;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;646299.9368999973;6861633.692499999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Jasmin
48.81530753027931, 2.2970777969729843;"{""coordinates"": [2.297077796972984, 48.81530753027931], ""type"": ""Point""}";505.0;Malakoff - Rue Étienne Dolet;Malakoff - Rue Étienne Dolet;;;70562.0;Malakoff - Étienne Dolet;44069.0;Malakoff Rue Étienne Dolet;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;648383.7761000022;6857478.601799998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Malakoff - Rue Étienne Dolet
48.83362878013329, 2.24357862873933;"{""coordinates"": [2.24357862873933, 48.83362878013329], ""type"": ""Point""}";513.0;Marcel Sembat;Marcel Sembat;;;71054.0;Marcel Sembat;47021.0;Marcel Sembat;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;644474.9136999995;6859551.9835;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Marcel Sembat
48.89048545382589, 2.3599957663946207;"{""coordinates"": [2.359995766394621, 48.89048545382589], ""type"": ""Point""}";519.0;Marx Dormoy;Marx Dormoy;;;71510.0;Marx Dormoy;44113.0;Marx Dormoy;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;653071.547799997;6865798.422600001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Marx Dormoy
48.84874166479698, 2.2989309117480614;"{""coordinates"": [2.298930911748061, 48.84874166479698], ""type"": ""Point""}";421.0;La Motte Picquet-Grenelle;La Motte Picquet-Grenelle;;;71199.0;La Motte Picquet - Grenelle;43566.0;La Motte Picquet - Grenelle;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;648552.8549999967;6861194.872699998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;La Motte Picquet-Grenelle
48.87023324247913, 2.3251635468278975;"{""coordinates"": [2.325163546827897, 48.87023324247913], ""type"": ""Point""}";487.0;Madeleine;Madeleine;;;71324.0;Madeleine;43898.0;Madeleine;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;650498.2822000012;6863567.7760999985;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Madeleine
48.91196489696018, 2.3339248904797145;"{""coordinates"": [2.333924890479715, 48.91196489696018], ""type"": ""Point""}";493.0;Mairie de Saint-Ouen;Mairie de Saint-Ouen;;;72168.0;Mairie de Saint-Ouen;43969.0;Mairie de Saint-Ouen;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;651180.0870999992;6868202.6512;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Mairie de Saint-Ouen
48.86234802991946, 2.336496460942477;"{""coordinates"": [2.336496460942477, 48.86234802991946], ""type"": ""Point""}";618.0;Palais Royal - Musée du Louvre;Palais Royal - Musée du Louvre;;;71297.0;Palais Royal - Musée Du Louvre;44236.0;Palais Royal - Musée Du Louvre;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1.0;0.0;651322.2056000009;6862683.9580999985;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Palais Royal - Musée du Louvre
48.857448689155014, 2.2858124441464076;"{""coordinates"": [2.285812444146408, 48.857448689155014], ""type"": ""Point""}";626.0;Passy;Passy;;;71237.0;Passy;45417.0;Passy;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;647598.9540999979;6862171.6349;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Passy
48.8428712740855, 2.312447513065986;"{""coordinates"": [2.312447513065986, 48.8428712740855], ""type"": ""Point""}";628.0;Pasteur;Pasteur;;;71125.0;Pasteur;44273.0;Pasteur;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;649539.0461999997;6860533.423900001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Pasteur
48.868440162354695, 2.4015617127425424;"{""coordinates"": [2.401561712742542, 48.868440162354695], ""type"": ""Point""}";630.0;Pelleport;Pelleport;;;71828.0;Pelleport;45630.0;Pelleport;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01549;C01386;METRO 3bis;3bis;METRO 3bis;RATP;1.0;0.0;656100.7414000034;6863323.2148;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Pelleport
48.815930762135416, 2.377267201513739;"{""coordinates"": [2.377267201513739, 48.815930762135416], ""type"": ""Point""}";642.0;Pierre et Marie Curie;Pierre et Marie Curie;;;70537.0;Pierre et Marie Curie;44343.0;Pierre et Marie Curie;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;654272.5744000003;6857498.4690000005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Pierre et Marie Curie
48.83092724007963, 2.356121938797104;"{""coordinates"": [2.356121938797104, 48.83092724007963], ""type"": ""Point""}";653.0;Place d'Italie;Place d'Italie;;;71033.0;Place d'Italie - Italie 2;44371.0;Place d'Italie;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;652733.503200002;6859178.3508;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Place d'Italie
48.86496414485847, 2.3679014148417363;"{""coordinates"": [2.367901414841736, 48.86496414485847], ""type"": ""Point""}";602.0;Oberkampf;Oberkampf;;;71803.0;Oberkampf;45193.0;Oberkampf;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;653628.501500003;6862955.9476;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Oberkampf
48.86993903426575, 2.332592489355912;"{""coordinates"": [2.332592489355912, 48.86993903426575], ""type"": ""Point""}";607.0;Opéra;Opéra;;;71337.0;Opéra;42237.0;Opéra;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;651042.9327000007;6863530.430799998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Opéra
48.81987622013623, 2.364531953109201;"{""coordinates"": [2.364531953109201, 48.81987622013623], ""type"": ""Point""}";687.0;Porte de Choisy;Porte de Choisy;;;70604.0;Porte de Choisy;44513.0;Porte de Choisy;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;653340.9724000022;6857944.605300002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Porte de Choisy
48.872045861806505, 2.310018932408274;"{""coordinates"": [2.310018932408274, 48.872045861806505], ""type"": ""Point""}";778.0;Saint-Philippe du Roule;Saint-Philippe du Roule;;;71334.0;Saint-Philippe du Roule;44884.0;Saint-Philippe du Roule;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;649389.1586000025;6863778.925999999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Saint-Philippe du Roule
48.84562696582634, 2.309531491460944;"{""coordinates"": [2.309531491460944, 48.84562696582634], ""type"": ""Point""}";800.0;Sèvres-Lecourbe;Sèvres-Lecourbe;;;71144.0;Sèvres Lecourbe;44829.0;Sèvres Lecourbe;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;649327.7179000005;6860841.6954;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Sèvres-Lecourbe
48.82779554257448, 2.3055346696538948;"{""coordinates"": [2.305534669653895, 48.82779554257448], ""type"": ""Point""}";700.0;Porte de Vanves;Porte de Vanves;;;71006.0;Porte de Vanves;44526.0;Porte de Vanves;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649016.9680000022;6858861.614399999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Porte de Vanves
48.87711051084259, 2.4067292455430906;"{""coordinates"": [2.406729245543091, 48.87711051084259], ""type"": ""Point""}";698.0;Porte des Lilas;Porte des Lilas;;;71889.0;Porte des Lilas;44529.0;Porte des Lilas;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 3bis;0;0;0;A01549;C01386;METRO 3bis;3bis;METRO 3bis;RATP;1.0;0.0;656487.0493000001;6864284.440699998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Porte des Lilas
48.86573786574573, 2.3344377148655506;"{""coordinates"": [2.334437714865551, 48.86573786574573], ""type"": ""Point""}";715.0;Pyramides;Pyramides;;;73788.0;Pyramides;44579.0;Pyramides;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;651174.3467999995;6863062.1512;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Pyramides
48.838964279789714, 2.3307541920862165;"{""coordinates"": [2.330754192086216, 48.838964279789714], ""type"": ""Point""}";723.0;Raspail;Raspail;;;71088.0;Raspail;45314.0;Raspail;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;650878.8981000036;6860087.464200001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Raspail
48.866733555035886, 2.3528294612543945;"{""coordinates"": [2.352829461254395, 48.866733555035886], ""type"": ""Point""}";726.0;Réaumur Sébastopol;Réaumur Sébastopol;;;73636.0;Réaumur Sébastopol;44600.0;Réaumur Sébastopol;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652524.4421999976;6863161.6488999985;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Réaumur Sébastopol
48.86702678755358, 2.364247995104706;"{""coordinates"": [2.364247995104706, 48.86702678755358], ""type"": ""Point""}";730.0;République;République;;;71311.0;République;44617.0;République;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1.0;0.0;653362.3347000033;6863187.4494;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;République
48.84712872131979, 2.3870252420986318;"{""coordinates"": [2.387025242098632, 48.84712872131979], ""type"": ""Point""}";735.0;Reuilly-Diderot;Reuilly-Diderot;;;71654.0;Reuilly Diderot;44637.0;Reuilly Diderot;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;655016.0241999999;6860961.737399999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Reuilly-Diderot
48.83842729604672, 2.3609671676988553;"{""coordinates"": [2.360967167698855, 48.83842729604672], ""type"": ""Point""}";773.0;Saint-Marcel;Saint-Marcel;;;71092.0;Saint-Marcel;44875.0;Saint-Marcel;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;653095.928199999;6860009.386500001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Saint-Marcel
48.92310377874536, 2.286279577529783;"{""coordinates"": [2.286279577529783, 48.92310377874536], ""type"": ""Point""}";1007.0;Les Agnettes;Les Agnettes;;;72240.0;Les Agnettes;43693.0;Les Agnettes;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;647699.2159999982;6869471.7685;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Les Agnettes
48.875991063886424, 2.357880771925327;"{""coordinates"": [2.357880771925327, 48.875991063886424], ""type"": ""Point""}";313.0;Gare de l'Est;Gare de l'Est;;;71359.0;Gare de l'Est;43138.0;Gare de l'Est;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;1.0;652903.3623000011;6864187.992199998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Gare de l'Est
48.86078696260591, 2.3209981919540845;"{""coordinates"": [2.320998191954085, 48.86078696260591], ""type"": ""Point""}";30.0;Assemblée Nationale;Assemblée Nationale;;;73642.0;Assemblée Nationale / Lille - Université;45704.0;Assemblée Nationale;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;650183.7135000005;6862520.046599999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Assemblée Nationale
48.88119211815024, 2.3643787411797472;"{""coordinates"": [2.364378741179747, 48.88119211815024], ""type"": ""Point""}";477.0;Louis Blanc;Louis Blanc;;;71407.0;Louis Blanc;43823.0;Louis Blanc;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 7bis;0;0;0;A01550;C01387;METRO 7bis;7b;METRO 7bis;RATP;1.0;0.0;653384.6049999967;6864762.460200001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;Louis Blanc
48.86147646280947, 2.373943508245182;"{""coordinates"": [2.373943508245182, 48.86147646280947], ""type"": ""Point""}";758.0;Saint-Ambroise;Saint-Ambroise;;;71781.0;Saint-Ambroise;45205.0;Saint-Ambroise;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;654068.6724999994;6862564.613299999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Saint-Ambroise
48.846423076366186, 2.4187597866986716;"{""coordinates"": [2.418759786698672, 48.846423076366186], ""type"": ""Point""}";772.0;Saint-Mandé;Saint-Mandé;;;71647.0;Saint-Mandé;47247.0;Saint-Mandé;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1.0;0.0;657344.2855999991;6860865.665199999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Saint-Mandé
48.86306501929713, 2.286243169328236;"{""coordinates"": [2.286243169328236, 48.86306501929713], ""type"": ""Point""}";863.0;Trocadéro;Trocadéro;;;71285.0;Trocadéro;44962.0;Trocadéro;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;647636.2012000009;6862795.8336;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Trocadéro
48.8580622608416, 2.390860952323608;"{""coordinates"": [2.390860952323608, 48.8580622608416], ""type"": ""Point""}";640.0;Philippe Auguste;Philippe Auguste;;;71751.0;Philippe Auguste;44332.0;Philippe Auguste;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01535;C01372;METRO 2;2;METRO 2;RATP;1.0;0.0;655306.8858999982;6862175.273600001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Philippe Auguste
48.89738989066117, 2.385508387668673;"{""coordinates"": [2.385508387668673, 48.89738989066117], ""type"": ""Point""}";692.0;Porte de la Villette;Porte de la Villette;Cité des Sciences et de l’Industrie;;72430.0;Porte de La Villette;473461.0;Porte de La Villette;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;654948.2026000023;6866551.304000001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Porte de la Villette
48.82182955714814, 2.370053603529677;"{""coordinates"": [2.370053603529677, 48.82182955714814], ""type"": ""Point""}";993.0;Porte d'Ivry;Porte d'Ivry;;;70636.0;Porte d'Ivry;44507.0;Porte d'Ivry;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;C01391;TRAM 3a;3A;TRAM 3a;RATP;1.0;0.0;653748.121799998;6858158.544199999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Porte d'Ivry
